num_date_time,answer
49_20240826 15,1785.7074
49_20240826 16,1743.9651
49_20240826 17,1781.9343
49_20240826 18,1781.6354
49_20240826 19,1716.257
49_20240826 20,1598.0099
49_20240826 21,1470.0925
49_20240826 22,1347.9979
49_20240826 23,1362.3484
49_20240827 00,1324.4955
49_20240827 01,1149.3118
49_20240827 02,1686.7517
49_20240827 03,1262.0088
49_20240827 04,1223.3867
49_20240827 05,1317.2803
49_20240827 06,1264.089
49_20240827 07,1320.196
49_20240827 08,1422.0687
49_20240827 09,1522.4226
49_20240827 10,1804.6166
49_20240827 11,1841.6808
49_20240827 12,1829.2356
49_20240827 13,1855.2421
49_20240827 14,1891.1036
49_20240827 15,1844.0675
49_20240827 16,1914.8451
49_20240827 17,1824.0348
49_20240827 18,1833.4412
49_20240827 19,1901.9705
49_20240827 20,1684.0905
49_20240827 21,1629.7228
49_20240827 22,1617.3824
49_20240827 23,1488.9473
49_20240828 00,1488.8573
49_20240828 01,1430.2473
49_20240828 02,1375.2773
49_20240828 03,1318.7529
49_20240828 04,1393.0287
49_20240828 05,1232.5674
49_20240828 06,1436.5118
49_20240828 07,1352.669
49_20240828 08,1540.4275
49_20240828 09,1725.3271
49_20240828 10,1866.2341
49_20240828 11,1819.025
49_20240828 12,1836.8658
49_20240828 13,1789.149
49_20240828 14,418.6179
49_20240828 15,1777.0056
49_20240828 16,1872.994
49_20240828 17,1817.0281
49_20240828 18,1782.585
49_20240828 19,1772.1356
49_20240828 20,1660.4729
49_20240828 21,1755.9003
49_20240828 22,1637.6913
49_20240828 23,1569.1428
49_20240829 00,1451.4816
49_20240829 01,1458.0557
49_20240829 02,1430.9528
49_20240829 03,1347.1439
49_20240829 04,1462.1366
49_20240829 05,1392.5623
49_20240829 06,1388.1014
49_20240829 07,1461.2764
49_20240829 08,1516.3562
49_20240829 09,1646.2362
49_20240829 10,1822.4082
49_20240829 11,1575.1252
49_20240829 12,1841.3875
49_20240829 13,1827.4618
49_20240829 14,1644.4287
49_20240829 15,1845.0397
49_20240829 16,1849.5449
49_20240829 17,1782.6847
49_20240829 18,1781.5359
49_20240829 19,1763.7101
49_20240829 20,1708.9076
49_20240829 21,1799.7356
49_20240829 22,1603.5411
49_20240829 23,1574.5951
49_20240830 00,1336.0685
49_20240830 01,1275.0007
49_20240830 02,1224.3611
49_20240830 03,1219.5791
49_20240830 04,1147.6182
49_20240830 05,1223.7648
49_20240830 06,1303.7562
49_20240830 07,1191.3427
49_20240830 08,1477.0557
49_20240830 09,1627.501
49_20240830 10,1686.8887
49_20240830 11,1780.9794
49_20240830 12,1763.8668
49_20240830 13,1731.6423
49_20240830 14,1690.6418
49_20240830 15,1761.8464
49_20240830 16,1763.6515
49_20240830 17,1813.988
49_20240830 18,1727.1859
49_20240830 19,1707.0378
49_20240830 20,1579.4132
49_20240830 21,1547.663
49_20240830 22,1535.9989
49_20240830 23,1500.836
49_20240831 00,1290.1648
49_20240831 01,1278.0413
49_20240831 02,1277.8326
49_20240831 03,1280.6572
49_20240831 04,1219.2139
49_20240831 05,1261.994
49_20240831 06,1266.3143
49_20240831 07,1209.0645
49_20240831 08,1312.1282
49_20240831 09,1537.6228
49_20240831 10,1601.623
49_20240831 11,1578.7156
49_20240831 12,1631.507
49_20240831 13,1677.3572
49_20240831 14,1654.2677
49_20240831 15,1618.5538
49_20240831 16,1601.734
49_20240831 17,1612.5027
49_20240831 18,1507.1544
49_20240831 19,1553.3582
49_20240831 20,1468.5508
49_20240831 21,1483.3695
49_20240831 22,1362.2048
49_20240831 23,1429.1827
50_20240825 00,1460.2023
50_20240825 01,1200.6785
50_20240825 02,1036.5946
50_20240825 03,924.4064
50_20240825 04,861.9419
50_20240825 05,822.5537
50_20240825 06,843.36383
50_20240825 07,942.0203
50_20240825 08,1146.6882
50_20240825 09,1344.8594
50_20240825 10,1516.5951
50_20240825 11,1604.8397
50_20240825 12,1713.466
50_20240825 13,1806.2795
50_20240825 14,1854.8103
50_20240825 15,1839.1044
50_20240825 16,1882.543
50_20240825 17,1911.4707
50_20240825 18,2041.8002
50_20240825 19,2081.6006
50_20240825 20,2117.0403
50_20240825 21,2142.0598
50_20240825 22,2008.245
50_20240825 23,1782.6025
50_20240826 00,1493.9781
50_20240826 01,1215.0117
50_20240826 02,1044.533
50_20240826 03,939.267
50_20240826 04,878.8641
50_20240826 05,837.73773
50_20240826 06,907.00665
50_20240826 07,1187.5363
50_20240826 08,1271.4342
50_20240826 09,1251.733
50_20240826 10,1248.6324
50_20240826 11,1274.9474
50_20240826 12,1439.5266
50_20240826 13,1527.7816
50_20240826 14,1534.3368
50_20240826 15,1542.5999
50_20240826 16,1602.3506
50_20240826 17,1729.2654
50_20240826 18,1920.4818
50_20240826 19,2027.4678
50_20240826 20,2060.8652
50_20240826 21,2070.4487
50_20240826 22,1986.2628
50_20240826 23,1793.4143
50_20240827 00,1578.5638
50_20240827 01,1295.4932
50_20240827 02,1129.264
50_20240827 03,1034.8907
50_20240827 04,965.1512
50_20240827 05,926.39716
50_20240827 06,989.2165
50_20240827 07,1312.1217
50_20240827 08,1352.1682
50_20240827 09,1277.6289
50_20240827 10,1220.863
50_20240827 11,1243.2502
50_20240827 12,1317.5797
50_20240827 13,1423.5662
50_20240827 14,1449.6527
50_20240827 15,1504.7081
50_20240827 16,1575.6799
50_20240827 17,1724.7711
50_20240827 18,1864.2324
50_20240827 19,1942.6826
50_20240827 20,1901.8197
50_20240827 21,1847.2032
50_20240827 22,1780.3584
50_20240827 23,1616.1084
50_20240828 00,1303.8152
50_20240828 01,1039.3748
50_20240828 02,927.6204
50_20240828 03,833.6454
50_20240828 04,802.78613
50_20240828 05,782.47595
50_20240828 06,858.36066
50_20240828 07,1143.1849
50_20240828 08,1186.9153
50_20240828 09,1113.5969
50_20240828 10,1063.1742
50_20240828 11,1072.9293
50_20240828 12,1177.6172
50_20240828 13,1269.8119
50_20240828 14,1319.5975
50_20240828 15,1404.6062
50_20240828 16,1510.7059
50_20240828 17,1580.1945
50_20240828 18,1766.4893
50_20240828 19,1865.84
50_20240828 20,1940.1565
50_20240828 21,1931.8715
50_20240828 22,1860.9484
50_20240828 23,1651.5629
50_20240829 00,1389.6047
50_20240829 01,1125.5544
50_20240829 02,999.8769
50_20240829 03,876.6539
50_20240829 04,821.04474
50_20240829 05,793.14777
50_20240829 06,882.96356
50_20240829 07,1134.9603
50_20240829 08,1167.6586
50_20240829 09,1107.3497
50_20240829 10,1094.2377
50_20240829 11,1134.2428
50_20240829 12,1279.7307
50_20240829 13,1396.0615
50_20240829 14,1384.3303
50_20240829 15,1531.3494
50_20240829 16,1589.0038
50_20240829 17,1659.5437
50_20240829 18,1819.0273
50_20240829 19,1879.1044
50_20240829 20,1947.7012
50_20240829 21,1915.7654
50_20240829 22,1815.5221
50_20240829 23,1663.8333
50_20240830 00,1340.8259
50_20240830 01,1090.2845
50_20240830 02,962.0775
50_20240830 03,860.38855
50_20240830 04,811.94666
50_20240830 05,813.5485
50_20240830 06,876.46234
50_20240830 07,1148.1589
50_20240830 08,1167.4807
50_20240830 09,1112.5576
50_20240830 10,1120.017
50_20240830 11,1140.543
50_20240830 12,1273.2761
50_20240830 13,1400.675
50_20240830 14,1358.637
50_20240830 15,1525.3474
50_20240830 16,1581.1055
50_20240830 17,1703.9434
50_20240830 18,1821.1154
50_20240830 19,1932.8429
50_20240830 20,1943.4484
50_20240830 21,1930.4114
50_20240830 22,1895.1023
50_20240830 23,1743.1584
50_20240831 00,1396.982
50_20240831 01,1123.6549
50_20240831 02,960.3682
50_20240831 03,869.9532
50_20240831 04,796.92
50_20240831 05,776.2953
50_20240831 06,794.77167
50_20240831 07,946.08606
50_20240831 08,1119.5875
50_20240831 09,1255.8137
50_20240831 10,1403.6415
50_20240831 11,1461.8534
50_20240831 12,1570.1039
50_20240831 13,1626.163
50_20240831 14,1606.1619
50_20240831 15,1599.2185
50_20240831 16,1619.0189
50_20240831 17,1681.2784
50_20240831 18,1784.3495
50_20240831 19,1776.7656
50_20240831 20,1819.1046
50_20240831 21,1846.452
50_20240831 22,1800.4656
50_20240831 23,1666.2128
51_20240825 00,1309.0983
51_20240825 01,1112.8102
51_20240825 02,990.46844
51_20240825 03,904.5736
51_20240825 04,855.3164
51_20240825 05,858.60596
51_20240825 06,917.2979
51_20240825 07,1078.0184
51_20240825 08,1255.8496
51_20240825 09,1422.3064
51_20240825 10,1547.331
51_20240825 11,1595.8492
51_20240825 12,1624.8741
51_20240825 13,1720.1862
51_20240825 14,1686.9073
51_20240825 15,1640.5636
51_20240825 16,1611.3932
51_20240825 17,1711.748
51_20240825 18,1878.0619
51_20240825 19,1985.8671
51_20240825 20,2072.4087
51_20240825 21,1994.597
51_20240825 22,1796.4796
51_20240825 23,1558.0466
51_20240826 00,1236.527
51_20240826 01,1070.6954
51_20240826 02,932.7007
51_20240826 03,874.74133
51_20240826 04,829.65485
51_20240826 05,834.0006
51_20240826 06,920.08154
51_20240826 07,1096.3436
51_20240826 08,1268.4569
51_20240826 09,1173.6123
51_20240826 10,1139.7244
51_20240826 11,1150.4498
51_20240826 12,1272.9832
51_20240826 13,1344.3546
51_20240826 14,1367.0645
51_20240826 15,1500.6534
51_20240826 16,1533.3665
51_20240826 17,1643.6633
51_20240826 18,1872.5515
51_20240826 19,2069.1047
51_20240826 20,2021.8412
51_20240826 21,1947.0615
51_20240826 22,1738.6046
51_20240826 23,1457.1774
51_20240827 00,1337.1749
51_20240827 01,1197.114
51_20240827 02,1066.9303
51_20240827 03,1005.22705
51_20240827 04,949.41144
51_20240827 05,907.80817
51_20240827 06,1038.3802
51_20240827 07,1382.1854
51_20240827 08,1534.8416
51_20240827 09,1355.7318
51_20240827 10,1200.9564
51_20240827 11,1055.6517
51_20240827 12,1264.8679
51_20240827 13,1345.8883
51_20240827 14,1330.907
51_20240827 15,1276.0068
51_20240827 16,1345.1537
51_20240827 17,1527.4874
51_20240827 18,1818.3613
51_20240827 19,1921.6505
51_20240827 20,1945.6307
51_20240827 21,1842.5951
51_20240827 22,1692.9213
51_20240827 23,1341.2958
51_20240828 00,1217.1055
51_20240828 01,1020.14984
51_20240828 02,886.3747
51_20240828 03,856.31354
51_20240828 04,804.7534
51_20240828 05,804.76666
51_20240828 06,880.265
51_20240828 07,1124.9766
51_20240828 08,1248.1342
51_20240828 09,1175.4371
51_20240828 10,1156.78
51_20240828 11,1056.8413
51_20240828 12,1148.1683
51_20240828 13,1316.8591
51_20240828 14,1449.4406
51_20240828 15,1493.0508
51_20240828 16,1536.5693
51_20240828 17,1697.8436
51_20240828 18,1848.0
51_20240828 19,1965.9376
51_20240828 20,1929.6936
51_20240828 21,1893.628
51_20240828 22,1723.4794
51_20240828 23,1436.3278
51_20240829 00,1258.1132
51_20240829 01,1114.5956
51_20240829 02,1037.0228
51_20240829 03,973.8379
51_20240829 04,921.7153
51_20240829 05,954.6573
51_20240829 06,1050.0697
51_20240829 07,1273.7379
51_20240829 08,1455.6256
51_20240829 09,1373.6578
51_20240829 10,1313.733
51_20240829 11,1299.387
51_20240829 12,1548.6741
51_20240829 13,1682.5989
51_20240829 14,1622.8966
51_20240829 15,1651.9587
51_20240829 16,1620.1803
51_20240829 17,1725.4102
51_20240829 18,1966.4
51_20240829 19,2092.7712
51_20240829 20,2118.859
51_20240829 21,2093.2942
51_20240829 22,1878.2922
51_20240829 23,1613.7255
51_20240830 00,1260.2805
51_20240830 01,1091.9047
51_20240830 02,971.89404
51_20240830 03,891.087
51_20240830 04,811.4248
51_20240830 05,800.18866
51_20240830 06,949.6709
51_20240830 07,1229.0869
51_20240830 08,1295.1078
51_20240830 09,1196.4143
51_20240830 10,1163.7015
51_20240830 11,1147.3185
51_20240830 12,1313.669
51_20240830 13,1411.0538
51_20240830 14,1463.5964
51_20240830 15,1476.4491
51_20240830 16,1479.5367
51_20240830 17,1571.5619
51_20240830 18,1718.7742
51_20240830 19,1866.5135
51_20240830 20,1784.6696
51_20240830 21,1729.7284
51_20240830 22,1622.6532
51_20240830 23,1414.7694
51_20240831 00,1205.8185
51_20240831 01,1053.5065
51_20240831 02,928.3294
51_20240831 03,841.63544
51_20240831 04,808.24646
51_20240831 05,802.1244
51_20240831 06,854.4245
51_20240831 07,994.45197
51_20240831 08,1118.928
51_20240831 09,1214.3627
51_20240831 10,1284.1116
51_20240831 11,1383.2709
51_20240831 12,1416.7034
51_20240831 13,1519.7327
51_20240831 14,1495.9498
51_20240831 15,1426.004
51_20240831 16,1419.1942
51_20240831 17,1508.8986
51_20240831 18,1577.2058
51_20240831 19,1683.7098
51_20240831 20,1686.0841
51_20240831 21,1630.4236
51_20240831 22,1542.8806
51_20240831 23,1360.6979
52_20240825 00,851.7959
52_20240825 01,738.1015
52_20240825 02,657.12805
52_20240825 03,616.70795
52_20240825 04,598.6816
52_20240825 05,585.3208
52_20240825 06,610.3355
52_20240825 07,651.9091
52_20240825 08,861.20496
52_20240825 09,979.4315
52_20240825 10,1060.6533
52_20240825 11,1117.5392
52_20240825 12,1118.7888
52_20240825 13,1118.2421
52_20240825 14,1130.6483
52_20240825 15,1132.0055
52_20240825 16,1121.3369
52_20240825 17,1141.767
52_20240825 18,1207.5486
52_20240825 19,1285.7672
52_20240825 20,1237.5494
52_20240825 21,1190.1287
52_20240825 22,1174.8772
52_20240825 23,1007.39215
52_20240826 00,861.8707
52_20240826 01,732.13153
52_20240826 02,667.0431
52_20240826 03,632.9613
52_20240826 04,608.48456
52_20240826 05,597.71906
52_20240826 06,636.0174
52_20240826 07,735.8255
52_20240826 08,917.0231
52_20240826 09,952.36053
52_20240826 10,958.8594
52_20240826 11,990.8
52_20240826 12,1014.89795
52_20240826 13,997.8629
52_20240826 14,1013.23914
52_20240826 15,1035.8815
52_20240826 16,1051.3617
52_20240826 17,1097.9769
52_20240826 18,1174.3407
52_20240826 19,1218.7959
52_20240826 20,1207.4813
52_20240826 21,1175.6436
52_20240826 22,1149.7566
52_20240826 23,1011.95447
52_20240827 00,852.65155
52_20240827 01,725.91077
52_20240827 02,670.2422
52_20240827 03,635.0988
52_20240827 04,616.13416
52_20240827 05,611.0523
52_20240827 06,626.10077
52_20240827 07,711.3397
52_20240827 08,884.0057
52_20240827 09,879.1126
52_20240827 10,841.52057
52_20240827 11,867.566
52_20240827 12,863.23065
52_20240827 13,856.638
52_20240827 14,868.7557
52_20240827 15,948.2499
52_20240827 16,944.4364
52_20240827 17,1008.1543
52_20240827 18,1058.3772
52_20240827 19,1138.6621
52_20240827 20,1099.023
52_20240827 21,1084.1119
52_20240827 22,1066.3892
52_20240827 23,927.50183
52_20240828 00,852.64264
52_20240828 01,713.541
52_20240828 02,654.2139
52_20240828 03,610.45184
52_20240828 04,592.93115
52_20240828 05,585.47375
52_20240828 06,626.58685
52_20240828 07,715.27484
52_20240828 08,906.5617
52_20240828 09,921.1357
52_20240828 10,901.5162
52_20240828 11,929.80286
52_20240828 12,924.17773
52_20240828 13,952.7445
52_20240828 14,910.0787
52_20240828 15,1008.1528
52_20240828 16,1058.1741
52_20240828 17,1107.799
52_20240828 18,1174.0123
52_20240828 19,1238.5605
52_20240828 20,1228.6617
52_20240828 21,1202.3076
52_20240828 22,1188.9434
52_20240828 23,1046.1123
52_20240829 00,912.8218
52_20240829 01,781.54706
52_20240829 02,707.2988
52_20240829 03,640.45184
52_20240829 04,637.6938
52_20240829 05,627.9074
52_20240829 06,636.15106
52_20240829 07,724.50916
52_20240829 08,917.003
52_20240829 09,932.1917
52_20240829 10,958.9569
52_20240829 11,976.93854
52_20240829 12,991.758
52_20240829 13,986.51953
52_20240829 14,1006.19934
52_20240829 15,1038.007
52_20240829 16,1048.3993
52_20240829 17,1091.3854
52_20240829 18,1149.4077
52_20240829 19,1225.7795
52_20240829 20,1216.4697
52_20240829 21,1186.4236
52_20240829 22,1171.5824
52_20240829 23,1032.4142
52_20240830 00,893.6234
52_20240830 01,758.2694
52_20240830 02,683.3724
52_20240830 03,635.5205
52_20240830 04,619.25653
52_20240830 05,613.1592
52_20240830 06,638.5079
52_20240830 07,742.1893
52_20240830 08,915.1656
52_20240830 09,959.9819
52_20240830 10,961.76465
52_20240830 11,989.2432
52_20240830 12,1004.83887
52_20240830 13,993.8486
52_20240830 14,998.2121
52_20240830 15,1054.6877
52_20240830 16,1072.6736
52_20240830 17,1071.498
52_20240830 18,1129.5996
52_20240830 19,1207.7891
52_20240830 20,1162.4705
52_20240830 21,1141.5707
52_20240830 22,1151.1699
52_20240830 23,1025.6893
52_20240831 00,819.4484
52_20240831 01,696.0391
52_20240831 02,632.0331
52_20240831 03,584.805
52_20240831 04,563.2138
52_20240831 05,553.8077
52_20240831 06,573.6481
52_20240831 07,619.1354
52_20240831 08,765.23926
52_20240831 09,875.6793
52_20240831 10,938.9794
52_20240831 11,1018.43787
52_20240831 12,1018.37256
52_20240831 13,1023.4599
52_20240831 14,1018.44226
52_20240831 15,1037.9376
52_20240831 16,1018.8461
52_20240831 17,1036.7574
52_20240831 18,1062.8569
52_20240831 19,1121.0162
52_20240831 20,1109.3113
52_20240831 21,1081.4542
52_20240831 22,1055.0591
52_20240831 23,931.5218
53_20240825 00,36.027824
53_20240825 01,29.609009
53_20240825 02,24.751764
53_20240825 03,22.207775
53_20240825 04,21.112888
53_20240825 05,19.425497
53_20240825 06,19.555197
53_20240825 07,24.787928
53_20240825 08,34.107258
53_20240825 09,49.303413
53_20240825 10,55.44559
53_20240825 11,53.5907
53_20240825 12,49.938103
53_20240825 13,44.14917
53_20240825 14,39.04835
53_20240825 15,36.00327
53_20240825 16,37.29477
53_20240825 17,41.537632
53_20240825 18,47.739506
53_20240825 19,50.524128
53_20240825 20,59.21015
53_20240825 21,59.926872
53_20240825 22,55.196117
53_20240825 23,44.95537
53_20240826 00,34.392162
53_20240826 01,26.83423
53_20240826 02,22.994009
53_20240826 03,21.43419
53_20240826 04,20.952526
53_20240826 05,19.961584
53_20240826 06,28.77083
53_20240826 07,55.70651
53_20240826 08,48.989838
53_20240826 09,40.627785
53_20240826 10,36.172215
53_20240826 11,32.9275
53_20240826 12,30.706099
53_20240826 13,31.894281
53_20240826 14,30.085201
53_20240826 15,28.545948
53_20240826 16,29.601353
53_20240826 17,34.149754
53_20240826 18,39.59823
53_20240826 19,47.608215
53_20240826 20,57.13816
53_20240826 21,59.99688
53_20240826 22,57.404793
53_20240826 23,47.19163
53_20240827 00,34.390934
53_20240827 01,27.030209
53_20240827 02,23.025173
53_20240827 03,21.28125
53_20240827 04,20.825787
53_20240827 05,19.753635
53_20240827 06,25.903734
53_20240827 07,54.024876
53_20240827 08,47.52848
53_20240827 09,36.324795
53_20240827 10,35.09497
53_20240827 11,31.213932
53_20240827 12,30.327244
53_20240827 13,30.601542
53_20240827 14,26.978323
53_20240827 15,26.966337
53_20240827 16,28.649862
53_20240827 17,33.016293
53_20240827 18,37.54056
53_20240827 19,48.19295
53_20240827 20,54.66498
53_20240827 21,56.402874
53_20240827 22,53.70132
53_20240827 23,45.89931
53_20240828 00,35.21389
53_20240828 01,26.711472
53_20240828 02,22.671284
53_20240828 03,21.202908
53_20240828 04,20.657934
53_20240828 05,19.690332
53_20240828 06,26.51132
53_20240828 07,51.482353
53_20240828 08,49.022305
53_20240828 09,36.259647
53_20240828 10,32.17333
53_20240828 11,29.73479
53_20240828 12,28.687195
53_20240828 13,27.227095
53_20240828 14,26.359806
53_20240828 15,26.094057
53_20240828 16,27.700228
53_20240828 17,30.907837
53_20240828 18,37.05405
53_20240828 19,44.92227
53_20240828 20,52.164177
53_20240828 21,55.712345
53_20240828 22,55.293915
53_20240828 23,45.647346
53_20240829 00,35.674706
53_20240829 01,27.121235
53_20240829 02,23.103725
53_20240829 03,21.227934
53_20240829 04,21.308645
53_20240829 05,19.682852
53_20240829 06,25.689024
53_20240829 07,51.428883
53_20240829 08,45.582775
53_20240829 09,38.234283
53_20240829 10,35.731236
53_20240829 11,31.869455
53_20240829 12,30.378683
53_20240829 13,30.0085
53_20240829 14,28.699474
53_20240829 15,27.718546
53_20240829 16,28.485638
53_20240829 17,32.67161
53_20240829 18,38.44788
53_20240829 19,44.9888
53_20240829 20,54.39612
53_20240829 21,57.80729
53_20240829 22,57.2074
53_20240829 23,47.075844
53_20240830 00,34.86639
53_20240830 01,27.297487
53_20240830 02,23.421202
53_20240830 03,21.02368
53_20240830 04,20.417643
53_20240830 05,19.577127
53_20240830 06,26.962141
53_20240830 07,54.17857
53_20240830 08,49.143353
53_20240830 09,38.96646
53_20240830 10,34.026917
53_20240830 11,31.079542
53_20240830 12,29.767206
53_20240830 13,29.487274
53_20240830 14,28.467545
53_20240830 15,27.51174
53_20240830 16,29.803865
53_20240830 17,32.439568
53_20240830 18,39.73178
53_20240830 19,42.923626
53_20240830 20,50.37675
53_20240830 21,53.36156
53_20240830 22,52.857067
53_20240830 23,46.7581
53_20240831 00,36.99168
53_20240831 01,29.66731
53_20240831 02,25.08795
53_20240831 03,22.785595
53_20240831 04,21.668325
53_20240831 05,19.797712
53_20240831 06,20.215128
53_20240831 07,28.383165
53_20240831 08,41.61567
53_20240831 09,52.33316
53_20240831 10,54.694084
53_20240831 11,50.17051
53_20240831 12,44.573574
53_20240831 13,40.06631
